Date,Open,High,Low,Close,Adj Close,Volume
2014-04-07,38.110001,38.389999,37.000000,37.650002,36.077286,1175700
2014-04-14,38.139999,39.730000,37.230000,39.660000,38.003311,922700
2014-04-21,39.660000,40.000000,36.270000,38.660000,37.045090,1466200
2014-04-28,38.770000,39.520000,37.709999,38.110001,36.518066,1581600
2014-05-05,37.830002,38.189999,36.880001,37.520000,35.952713,1003200
2014-05-12,37.689999,38.680000,36.400002,37.349998,35.789818,1118200
2014-05-19,37.119999,37.509998,36.470001,37.459999,35.895214,1064000
2014-05-26,37.520000,38.330002,36.990002,37.380001,35.818565,646000
2014-06-02,37.389999,38.689999,36.580002,38.619999,37.115746,888700
2014-06-09,38.599998,40.009998,37.500000,38.000000,36.519901,1036400
2014-06-16,37.889999,39.340000,37.389999,39.139999,37.615494,1034100
2014-06-23,39.200001,39.200001,37.799999,38.860001,37.346413,1004500
2014-06-30,38.779999,39.070000,38.060001,38.919998,37.404060,775100
2014-07-07,38.750000,38.750000,37.070000,37.549999,36.087425,1165700
2014-07-14,37.930000,38.279999,36.700001,37.610001,36.145096,1187800
2014-07-21,37.389999,38.369999,35.259998,35.540001,34.155724,2009200
2014-07-28,35.540001,36.580002,33.619999,34.340000,33.002460,2275900
2014-08-04,34.290001,34.570000,33.529999,34.169998,32.839073,1329500
2014-08-11,34.470001,34.889999,33.959999,34.330002,32.992851,1115500
2014-08-18,34.660000,35.099998,34.279999,34.799999,33.444546,1224100
2014-08-25,34.970001,35.020000,33.959999,34.240002,32.906353,1279400
2014-09-01,34.430000,34.930000,34.049999,34.509998,33.270947,995700
2014-09-08,34.560001,34.740002,33.090000,33.380001,32.181515,1205400
2014-09-15,33.450001,33.730000,32.630001,33.150002,31.959778,1451600
2014-09-22,32.980000,33.119999,31.290001,31.520000,30.388296,1454600
2014-09-29,31.110001,31.370001,29.469999,29.900000,28.826462,2756400
2014-10-06,30.000000,31.080000,29.870001,30.320000,29.231382,2491300
2014-10-13,30.320000,32.919998,30.250000,32.639999,31.468090,2359300
2014-10-20,32.520000,35.939999,32.349998,34.970001,33.714420,2870000
2014-10-27,35.060001,36.750000,33.389999,36.560001,35.247337,2784900
2014-11-03,36.549999,36.689999,36.029999,36.419998,35.112362,1102500
2014-11-10,36.439999,37.599998,36.169998,37.299999,35.960766,1313500
2014-11-17,37.290001,37.669998,35.939999,37.150002,35.816170,948600
2014-11-24,37.200001,37.500000,36.660000,36.730000,35.411240,699900
2014-12-01,36.570000,37.880001,36.169998,37.180000,35.961243,1164500
2014-12-08,37.009998,37.459999,34.540001,34.580002,33.446468,1156400
2014-12-15,34.599998,36.500000,33.599998,36.389999,35.197132,2174900
2014-12-22,36.380001,37.450001,36.189999,37.360001,36.135338,749300
2014-12-29,37.270000,37.549999,36.549999,36.810001,35.603363,783000
2015-01-05,36.650002,36.750000,34.889999,35.590000,34.423363,1385200
2015-01-12,35.599998,35.900002,33.750000,34.650002,33.514168,1580600
2015-01-19,34.509998,35.849998,33.959999,35.400002,34.239590,973600
2015-01-26,35.439999,36.040001,34.299999,34.349998,33.224003,827500
2015-02-02,34.549999,36.439999,34.400002,35.759998,34.587780,1118100
2015-02-09,35.689999,37.490002,35.630001,37.400002,36.174030,954200
2015-02-16,37.320000,40.259998,37.099998,40.029999,38.717815,1674300
2015-02-23,40.060001,40.770000,39.279999,40.020000,38.708149,2016400
2015-03-02,39.950001,40.369999,38.869999,39.189999,38.019924,1207800
2015-03-09,39.200001,41.000000,38.700001,39.950001,38.757236,1302000
2015-03-16,40.070000,40.810001,39.860001,40.369999,39.164692,1348700
2015-03-23,40.389999,40.619999,39.490002,40.150002,38.951263,1050500
2015-03-30,40.369999,40.860001,39.810001,40.389999,39.184097,1099800
2015-04-06,40.180000,40.880001,39.709999,40.450001,39.242310,862200
2015-04-13,40.380001,41.689999,39.889999,39.990002,38.796043,1015700
2015-04-20,40.259998,41.130001,40.000000,41.020000,39.795292,983100
2015-04-27,41.080002,41.740002,39.939999,40.299999,39.096783,1063100
2015-05-04,40.349998,40.799999,39.040001,39.820000,38.631119,963700
2015-05-11,39.830002,40.840000,39.169998,40.520000,39.310215,1291700
2015-05-18,40.430000,41.490002,40.230000,40.950001,39.727383,1141500
2015-05-25,40.630001,41.040001,39.830002,40.259998,39.057980,1253100
2015-06-01,40.540001,40.950001,39.790001,40.459999,39.367363,756400
2015-06-08,40.380001,40.580002,39.720001,40.110001,39.026821,618100
2015-06-15,39.730000,40.520000,39.340000,40.410000,39.318718,972500
2015-06-22,40.639999,40.849998,40.090000,40.439999,39.347916,1328900
2015-06-29,40.119999,40.340000,38.709999,38.830002,37.781391,823600
2015-07-06,38.439999,38.779999,37.450001,38.340000,37.304623,1128500
2015-07-13,38.529999,39.419998,38.299999,39.150002,38.092751,879700
2015-07-20,39.220001,39.639999,37.660000,38.689999,37.645172,2590200
2015-07-27,38.419998,39.060001,37.009998,38.930000,37.878693,1618600
2015-08-03,38.869999,40.470001,38.529999,39.930000,38.851681,1423700
2015-08-10,40.230000,41.500000,39.840000,41.480000,40.359829,1505800
2015-08-17,41.310001,41.779999,37.590000,38.880001,37.830036,1059400
2015-08-24,37.130001,39.180000,36.830002,38.700001,37.654896,1452500
2015-08-31,38.560001,38.919998,36.380001,36.720001,35.842033,1483000
2015-09-07,37.279999,37.750000,35.720001,36.529999,35.656570,1166100
2015-09-14,36.560001,38.230000,36.279999,36.910000,36.027493,1128900
2015-09-21,37.000000,37.270000,35.450001,36.400002,35.529694,984000
2015-09-28,36.180000,36.959999,35.119999,36.349998,35.480877,971400
2015-10-05,36.619999,39.470001,36.590000,39.060001,38.126087,1029900
2015-10-12,39.150002,39.740002,37.389999,38.139999,37.228081,1686900
2015-10-19,37.939999,38.689999,33.000000,35.250000,34.407181,1741300
2015-10-26,35.250000,37.910000,34.779999,37.590000,36.691231,1955200
2015-11-02,37.599998,38.959999,37.599998,38.759998,37.833256,1293200
2015-11-09,38.709999,39.509998,37.700001,38.029999,37.120712,1293900
2015-11-16,37.919998,38.770000,37.500000,38.599998,37.677086,1269600
2015-11-23,38.500000,38.860001,37.119999,38.689999,37.764931,445400
2015-11-30,38.730000,38.849998,37.500000,38.070000,37.275639,663900
2015-12-07,37.910000,37.910000,34.939999,35.439999,34.700508,689700
2015-12-14,35.509998,36.500000,34.820000,34.970001,34.240326,1640200
2015-12-21,35.040001,36.189999,34.610001,35.849998,35.101959,713000
2015-12-28,35.660000,36.189999,35.240002,35.389999,34.651554,645000
2016-01-04,34.669998,35.119999,32.189999,32.259998,31.586870,1174600
2016-01-11,32.480000,33.930000,30.850000,31.490000,30.832937,1193800
2016-01-18,31.870001,31.940001,30.430000,31.540001,30.881893,774400
2016-01-25,31.360001,32.580002,30.639999,32.509998,31.831650,906400
2016-02-01,32.230000,32.410000,30.650000,30.980000,30.333576,1384800
2016-02-08,30.670000,31.230000,30.070000,30.500000,29.863592,1635300
2016-02-15,30.820000,34.750000,30.520000,33.959999,33.251396,3078200
2016-02-22,34.369999,35.230000,32.810001,34.730000,34.005329,1944000
2016-02-29,34.750000,35.470001,34.240002,35.299999,34.686623,975000
2016-03-07,35.169998,35.299999,33.650002,34.919998,34.313221,720000
2016-03-14,34.700001,35.810001,33.779999,35.580002,34.961758,967400
2016-03-21,35.480000,35.810001,34.459999,34.849998,34.244438,644700
2016-03-28,34.849998,35.430000,33.740002,34.730000,34.126522,812500
2016-04-04,34.610001,35.790001,33.049999,35.480000,34.863495,1905000
2016-04-11,35.810001,37.250000,35.410000,37.139999,36.494652,1034900
2016-04-18,37.090000,37.750000,36.580002,37.509998,36.858223,920800
2016-04-25,37.279999,37.419998,31.760000,32.490002,31.925449,2859500
2016-05-02,32.490002,33.709999,32.349998,33.709999,33.124249,1383600
2016-05-09,33.639999,34.160000,32.580002,32.759998,32.190758,1003400
2016-05-16,32.900002,33.599998,32.119999,32.750000,32.180931,1032100
2016-05-23,32.720001,33.669998,32.580002,33.180000,32.603458,788800
2016-05-30,33.290001,33.650002,32.790001,33.549999,33.098694,614600
2016-06-06,33.639999,34.860001,33.529999,34.520000,34.055649,1002600
2016-06-13,34.310001,34.439999,32.919998,33.320000,32.871788,1362100
2016-06-20,33.820000,34.340000,32.299999,32.630001,32.191078,1312700
2016-06-27,32.299999,33.599998,31.129999,33.310001,32.861923,1070200
2016-07-04,33.130001,34.630001,32.549999,34.590000,34.124710,716000
2016-07-11,34.680000,36.759998,34.660000,36.639999,36.147125,1157900
2016-07-18,36.650002,36.709999,35.959999,36.430000,35.939953,617200
2016-07-25,36.290001,38.000000,35.970001,37.930000,37.419777,935200
2016-08-01,38.000000,40.220001,37.700001,40.049999,39.511257,1394500
2016-08-08,40.060001,41.230000,39.509998,40.369999,39.826950,1176700
2016-08-15,40.389999,41.680000,39.849998,41.500000,40.941753,914800
2016-08-22,41.299999,41.860001,40.930000,41.320000,40.764175,693700
2016-08-29,41.480000,41.799999,40.709999,41.580002,41.150429,861100
2016-09-05,41.599998,41.619999,39.549999,39.570000,39.161190,720000
2016-09-12,39.220001,40.070000,38.540001,38.590000,38.191319,950400
2016-09-19,38.919998,40.450001,38.759998,39.840000,39.428402,810900
2016-09-26,39.610001,40.799999,39.349998,40.549999,40.131065,730800
2016-10-03,40.310001,40.750000,39.150002,39.180000,38.775223,759600
2016-10-10,39.290001,39.900002,37.880001,38.910000,38.508011,830500
2016-10-17,38.799999,40.209999,38.639999,39.029999,38.626770,557600
2016-10-24,39.430000,41.470001,38.970001,40.360001,39.943031,688300
2016-10-31,40.369999,40.660000,37.950001,39.049999,38.646564,1170800
2016-11-07,39.950001,43.900002,39.849998,43.470001,43.020901,1263200
2016-11-14,43.919998,44.980000,43.250000,44.910000,44.446022,902600
2016-11-21,44.889999,46.970001,44.889999,46.970001,46.484741,768600
2016-11-28,46.770000,47.290001,45.869999,46.820000,46.470810,739900
2016-12-05,47.330002,49.160000,46.680000,48.060001,47.701565,1040100
2016-12-12,47.970001,49.360001,47.160000,48.799999,48.436039,1216500
2016-12-19,48.779999,49.900002,47.110001,47.970001,47.612232,1351400
2016-12-26,48.000000,48.419998,47.099998,47.419998,47.066334,414300
2017-01-02,48.189999,48.500000,46.910000,47.669998,47.314468,736900
2017-01-09,47.320000,47.869999,45.930000,47.700001,47.344246,699400
2017-01-16,47.459999,47.459999,45.980000,46.189999,45.845505,570000
2017-01-23,46.020000,48.959999,45.470001,48.930000,48.565071,1001700
2017-01-30,48.480000,48.919998,47.169998,47.830002,47.473278,966700
2017-02-06,47.610001,48.790001,46.740002,48.580002,48.217686,853500
2017-02-13,49.029999,50.250000,47.860001,50.250000,49.875229,993600
2017-02-20,50.570000,50.980000,49.270000,50.270000,49.895081,723800
2017-02-27,50.360001,51.970001,49.939999,50.529999,50.283276,849200
2017-03-06,50.110001,50.759998,48.849998,49.380001,49.138893,546400
2017-03-13,49.380001,51.439999,48.930000,51.009998,50.760933,925100
2017-03-20,51.080002,51.410000,48.639999,49.740002,49.497135,826300
2017-03-27,49.139999,51.549999,48.209999,51.340000,51.089321,667000
2017-04-03,51.509998,51.680000,49.590000,51.049999,50.800739,1305500
2017-04-10,51.040001,51.480000,49.310001,49.320000,49.079185,784800
2017-04-17,49.529999,51.750000,49.400002,51.430000,51.178883,611700
2017-04-24,52.549999,56.509998,51.330002,54.970001,54.701599,1329000
2017-05-01,55.540001,55.990002,53.490002,55.270000,55.000134,1601700
2017-05-08,55.310001,56.200001,54.639999,55.080002,54.811062,1179700
2017-05-15,55.480000,56.080002,53.930000,54.480000,54.213993,1599300
2017-05-22,54.779999,56.389999,54.209999,56.279999,56.005203,879500
2017-05-29,56.119999,59.000000,55.689999,58.369999,58.234097,988600
2017-06-05,58.189999,60.740002,56.939999,59.910000,59.770512,1445200
2017-06-12,59.919998,60.040001,58.009998,58.880001,58.742912,1248200
2017-06-19,58.950001,59.669998,57.389999,58.669998,58.533398,1365500
2017-06-26,58.720001,59.490002,57.529999,58.529999,58.393726,906400
2017-07-03,58.740002,59.439999,58.150002,59.340000,59.201839,555000
2017-07-10,59.110001,60.730000,58.709999,59.689999,59.551025,1156000
2017-07-17,59.650002,62.369999,59.200001,60.830002,60.688374,1201900
2017-07-24,60.730000,61.480000,58.799999,60.459999,60.319233,1176700
2017-07-31,61.000000,61.000000,59.250000,60.430000,60.289303,1004300
2017-08-07,60.439999,61.630001,57.700001,58.680000,58.543377,1247400
2017-08-14,59.340000,60.590000,58.980000,59.970001,59.830376,1188500
2017-08-21,59.820000,61.000000,59.439999,60.570000,60.428974,1395600
2017-08-28,60.799999,62.840000,59.770000,62.580002,62.580002,1086600
2017-09-04,62.520000,65.199997,60.080002,64.949997,64.949997,2081800
2017-09-11,65.459999,65.959999,63.840000,65.809998,65.809998,1721100
2017-09-18,65.949997,69.029999,65.949997,68.519997,68.519997,1269000
2017-09-25,68.559998,73.839996,68.000000,70.440002,70.440002,1425100
2017-10-02,70.669998,72.279999,70.570000,70.750000,70.750000,1195500
2017-10-06,70.970001,71.330002,70.570000,70.750000,70.750000,215146
