Date,Open,High,Low,Close,Adj Close,Volume
2013-06-10,52.000000,52.119999,48.799999,49.220001,48.077908,174014400
2013-06-17,49.810001,50.389999,45.509998,46.869999,45.782425,209642800
2013-06-24,45.770000,48.689999,45.060001,47.970001,46.856911,177645000
2013-07-01,48.500000,49.200001,46.700001,48.529999,47.403908,90769600
2013-07-08,48.919998,50.840000,48.799999,50.810001,49.631016,137668600
2013-07-15,52.040001,52.700001,51.009998,52.349998,51.135273,180216700
2013-07-22,52.380001,53.299999,51.400002,52.209999,50.998516,101518900
2013-07-29,51.900002,53.200001,51.299999,53.000000,51.770199,96311300
2013-08-05,52.930000,53.110001,50.799999,51.320000,50.138794,87242500
2013-08-12,51.000000,52.439999,50.220001,50.349998,49.191116,108196000
2013-08-19,50.060001,50.330002,48.770000,49.830002,48.683079,120656400
2013-08-26,49.799999,50.340000,47.639999,48.330002,47.217613,118270700
2013-09-02,49.369999,50.200001,48.360001,49.220001,48.087132,90249500
2013-09-09,49.490002,51.529999,49.360001,50.490002,49.327904,103397000
2013-09-16,51.189999,52.880001,50.740002,51.209999,50.031322,120265900
2013-09-23,49.950001,50.169998,48.500000,48.889999,47.764717,131655300
2013-09-30,48.270000,49.189999,47.830002,49.139999,48.008965,108847300
2013-10-07,48.619999,49.369999,47.599998,49.220001,48.087132,113376900
2013-10-14,48.830002,51.369999,48.549999,51.150002,49.972702,168235500
2013-10-21,51.189999,51.570000,49.770000,50.060001,48.907791,102821700
2013-10-28,50.009998,50.500000,48.610001,48.740002,47.618179,98449600
2013-11-04,48.840000,50.169998,48.230000,49.939999,48.800343,114618900
2013-11-11,49.790001,50.779999,49.020000,50.400002,49.249840,105970800
2013-11-18,50.799999,52.540001,50.570000,52.410000,51.213970,113734100
2013-11-25,52.490002,53.680000,52.480000,52.919998,51.712330,74298300
2013-12-02,52.959999,53.410000,50.950001,51.490002,50.314968,115869800
2013-12-09,51.939999,52.610001,50.270000,50.970001,49.806828,105263600
2013-12-16,51.389999,52.439999,50.330002,52.209999,51.018536,119183400
2013-12-23,52.490002,52.689999,52.080002,52.259998,51.067398,39627500
2013-12-30,52.250000,53.470001,51.810001,53.400002,52.181381,65577400
2014-01-06,53.619999,55.279999,53.430000,54.720001,53.471256,127622900
2014-01-13,54.459999,55.169998,52.130001,52.270000,51.077160,169450700
2014-01-20,52.500000,53.000000,49.080002,49.330002,48.204254,142297800
2014-01-27,49.099998,49.860001,47.290001,47.430000,46.347622,191840100
2014-02-03,47.840000,49.389999,46.189999,49.340000,48.224060,178581300
2014-02-10,49.549999,50.150002,48.830002,49.520000,48.399986,105659600
2014-02-17,49.540001,49.910000,47.889999,48.259998,47.168480,98628000
2014-02-24,48.330002,49.480000,47.680000,48.630001,47.530113,123521900
2014-03-03,47.799999,50.410000,47.549999,49.619999,48.497719,128981700
2014-03-10,49.160000,49.820000,46.790001,46.880001,45.819698,139525100
2014-03-17,47.470001,51.000000,47.310001,50.080002,48.947319,141028400
2014-03-24,50.200001,50.650002,47.029999,47.250000,46.181339,227836200
2014-03-31,47.529999,48.360001,46.849998,47.110001,46.044498,137062800
2014-04-07,47.119999,47.270000,45.180000,45.680000,44.646839,137626600
2014-04-14,47.400002,48.619999,46.980000,48.220001,47.129391,134489300
2014-04-21,48.180000,48.580002,47.680000,47.750000,46.670017,81943900
2014-04-28,47.639999,48.330002,47.049999,47.730000,46.650467,86089900
2014-05-05,47.200001,47.490002,46.320000,46.990002,45.936798,87386000
2014-05-12,47.220001,47.509998,46.150002,46.439999,45.399124,76687700
2014-05-19,46.099998,47.400002,46.080002,47.290001,46.230076,60517100
2014-05-26,47.619999,48.349998,47.150002,47.570000,46.503792,65773400
2014-06-02,47.599998,49.200001,47.430000,48.930000,47.833313,77266300
2014-06-09,48.990002,49.590000,47.119999,47.590000,46.523342,91458100
2014-06-16,47.470001,48.049999,47.040001,47.340000,46.278946,75786500
2014-06-23,47.130001,48.480000,46.919998,47.139999,46.083439,86090100
2014-06-30,47.160000,48.709999,47.009998,48.240002,47.158779,59407900
2014-07-07,48.049999,48.110001,46.549999,47.000000,45.946571,73933700
2014-07-14,48.669998,49.980000,48.349998,49.560001,48.449196,133460700
2014-07-21,49.160000,50.590000,49.070000,50.029999,48.908661,67510400
2014-07-28,49.950001,50.270000,47.900002,48.099998,47.021923,85937400
2014-08-04,48.450001,48.630001,47.650002,48.450001,47.373550,67606500
2014-08-11,48.549999,49.480000,48.049999,48.720001,47.637554,52879900
2014-08-18,49.049999,51.669998,48.970001,50.930000,49.798447,79477800
2014-08-25,51.279999,52.389999,51.279999,51.650002,50.502453,68523200
2014-09-01,51.779999,52.880001,51.439999,52.299999,51.138008,59748600
2014-09-08,52.160000,52.860001,51.119999,52.380001,51.216232,73569000
2014-09-15,52.369999,54.130001,51.910000,53.480000,52.291782,95867100
2014-09-22,53.439999,53.740002,51.959999,52.490002,51.323792,76583600
2014-09-29,51.750000,52.490002,50.660000,52.320000,51.157566,91661800
2014-10-06,52.570000,52.669998,50.110001,50.110001,48.996670,103056700
2014-10-13,50.139999,51.630001,48.110001,50.070000,48.957554,173057700
2014-10-20,50.029999,51.900002,49.959999,51.799999,50.649120,76711400
2014-10-27,51.480000,53.900002,51.169998,53.529999,52.340675,93653100
2014-11-03,53.419998,54.299999,52.630001,53.750000,52.565777,71387700
2014-11-10,53.570000,54.090000,52.980000,53.380001,52.203926,55045500
2014-11-17,53.060001,54.349998,53.049999,53.660000,52.477757,56628600
2014-11-24,53.939999,54.520000,53.759998,53.970001,52.780933,41527000
2014-12-01,53.799999,56.490002,53.049999,56.080002,54.844448,86364800
2014-12-08,55.980000,56.950001,53.230000,53.400002,52.223488,114304900
2014-12-15,54.080002,54.480000,51.110001,54.009998,52.820049,129084500
2014-12-22,54.040001,54.900002,53.520000,54.430000,53.230801,36671800
2014-12-29,54.139999,55.080002,53.790001,54.259998,53.064545,39406900
2015-01-05,53.910000,53.959999,50.529999,50.779999,49.661209,118457000
2015-01-12,50.820000,51.230000,46.599998,47.610001,46.561054,171664800
2015-01-19,47.980000,49.759998,47.150002,48.619999,47.548798,96967600
2015-01-26,48.480000,49.029999,46.830002,46.950001,45.915604,99879500
2015-02-02,47.200001,49.950001,46.900002,49.139999,48.067554,105214300
2015-02-09,48.860001,51.490002,48.439999,51.200001,50.082584,93043400
2015-02-16,50.950001,51.910000,50.360001,51.779999,50.649929,62930500
2015-02-23,51.529999,52.869999,50.750000,52.419998,51.275963,81139200
2015-03-02,52.419998,54.009998,52.049999,53.060001,51.902004,112426500
2015-03-09,52.880001,54.720001,51.230000,53.540001,52.371521,149671300
2015-03-16,53.740002,54.040001,52.200001,52.980000,51.823746,92766300
2015-03-23,53.029999,53.049999,50.470001,51.000000,49.886955,79172400
2015-03-30,51.330002,52.220001,51.009998,51.860001,50.728191,62759400
2015-04-06,51.160000,52.680000,50.980000,52.430000,51.285744,63209900
2015-04-13,52.480000,54.459999,52.380001,53.070000,51.911781,105896200
2015-04-20,53.299999,53.570000,52.250000,52.900002,51.745491,72351500
2015-04-27,52.880001,53.990002,52.250000,53.759998,52.586708,84858100
2015-05-04,53.849998,54.299999,52.349998,54.020000,52.841042,88041700
2015-05-11,53.919998,54.730000,53.230000,54.240002,53.106518,67672100
2015-05-18,54.189999,55.369999,54.169998,54.970001,53.821262,68326200
2015-05-25,54.750000,54.980000,53.869999,54.080002,52.949867,57461900
2015-06-01,54.680000,56.580002,54.130001,56.240002,55.064724,102180200
2015-06-08,56.250000,57.500000,55.220001,57.110001,55.916542,84425200
2015-06-15,56.619999,57.150002,55.980000,56.230000,55.054928,86643900
2015-06-22,56.860001,57.639999,56.099998,56.340000,55.162628,72787700
2015-06-29,55.040001,56.009998,54.810001,55.369999,54.212902,69666700
2015-07-06,54.790001,55.250000,52.770000,54.560001,53.419830,111005900
2015-07-13,55.040001,58.889999,55.040001,58.750000,57.522270,119588600
2015-07-20,58.959999,60.950001,58.330002,58.700001,57.473309,121907600
2015-07-27,57.900002,59.150002,57.430000,58.459999,57.238327,71137300
2015-08-03,58.619999,59.250000,57.439999,57.910000,56.747982,58765600
2015-08-10,58.259998,58.840000,55.310001,57.590000,56.434395,81811200
2015-08-17,57.160000,57.919998,53.580002,53.599998,52.524467,102298600
2015-08-24,49.130001,53.619999,47.099998,53.279999,52.210880,139970800
2015-08-31,53.130001,53.660000,50.119999,50.590000,49.574860,100873400
2015-09-07,51.400002,52.619999,50.290001,51.099998,50.074623,63482500
2015-09-14,51.080002,53.000000,50.110001,50.290001,49.280880,103900900
2015-09-21,50.820000,51.099998,48.750000,50.549999,49.535664,102810200
2015-09-28,50.630001,50.700001,47.709999,49.880001,48.879108,99604600
2015-10-05,50.400002,52.020000,50.340000,51.380001,50.349007,75299500
2015-10-12,51.360001,53.360001,50.380001,52.689999,51.632725,95405200
2015-10-19,52.360001,53.669998,51.790001,53.639999,52.563660,82570500
2015-10-26,53.230000,55.060001,52.240002,53.169998,52.103092,92744900
2015-11-02,53.450001,56.459999,53.340000,55.869999,54.798977,77774600
2015-11-09,55.919998,56.189999,52.669998,53.169998,52.150730,87977000
2015-11-16,52.959999,55.369999,52.490002,54.750000,53.700447,75735700
2015-11-23,54.669998,54.840000,53.709999,54.209999,53.170795,42840700
2015-11-30,54.340000,55.330002,53.349998,55.090000,54.033924,82962000
2015-12-07,54.770000,54.880001,50.669998,51.110001,50.130222,90180900
2015-12-14,51.139999,54.200001,50.500000,51.209999,50.228306,111756200
2015-12-21,51.709999,52.970001,51.080002,52.709999,51.699551,49770900
2015-12-28,52.570000,53.220001,51.750000,51.750000,50.757957,38934600
2016-01-04,50.750000,51.610001,46.029999,46.130001,45.245693,131932800
2016-01-11,46.560001,47.500000,41.849998,42.470001,41.655853,163038800
2016-01-18,42.849998,43.119999,39.439999,41.060001,40.272881,154102000
2016-01-25,40.810001,42.590000,39.450001,42.580002,41.763744,142946000
2016-02-01,42.360001,42.830002,38.040001,39.860001,39.144142,148333800
2016-02-08,39.139999,39.180000,34.520000,37.540001,36.865810,195105800
2016-02-15,38.590000,40.290001,38.060001,38.990002,38.289768,107469700
2016-02-22,39.669998,40.020000,36.610001,39.500000,38.790607,117803900
2016-02-29,39.430000,43.590000,38.849998,42.830002,42.060806,131079600
2016-03-07,42.360001,43.009998,40.610001,42.990002,42.217930,109096000
2016-03-14,42.660000,43.970001,41.380001,43.540001,42.758045,107163100
2016-03-21,43.430000,44.259998,41.029999,41.939999,41.186783,77824100
2016-03-28,42.099998,42.599998,41.139999,42.470001,41.707268,79326600
2016-04-04,42.360001,42.700001,39.950001,40.470001,39.743183,85701200
2016-04-11,40.740002,46.560001,40.709999,44.919998,44.113266,139786100
2016-04-18,44.419998,47.349998,44.209999,46.970001,46.126450,102342700
2016-04-25,46.630001,47.840000,46.060001,46.279999,45.448837,90821000
2016-05-02,46.540001,46.830002,43.720001,44.410000,43.658546,91843700
2016-05-09,44.310001,45.380001,43.000000,43.110001,42.380547,78782800
2016-05-16,43.110001,46.139999,42.810001,44.900002,44.140259,117392900
2016-05-23,44.849998,47.599998,44.570000,46.580002,45.791832,88646600
2016-05-30,46.880001,47.060001,44.250000,45.389999,44.621964,90956900
2016-06-06,45.389999,46.259998,43.680000,43.900002,43.157181,82698600
2016-06-13,43.230000,44.060001,41.150002,42.480000,41.761204,115185800
2016-06-20,43.459999,44.500000,40.259998,40.299999,39.618092,150599300
2016-06-27,39.580002,42.799999,38.310001,42.169998,41.456444,179874900
2016-07-04,41.380001,42.270000,40.029999,41.980000,41.269665,107299800
2016-07-11,42.389999,45.029999,42.290001,44.330002,43.579906,130336800
2016-07-18,44.279999,44.900002,43.830002,44.299999,43.550404,78217400
2016-07-25,44.310001,44.709999,43.680000,43.810001,43.068703,75360600
2016-08-01,43.919998,45.730000,42.500000,45.720001,45.109344,89885400
2016-08-08,45.830002,46.160000,45.220001,45.580002,44.971218,72860900
2016-08-15,45.820000,46.799999,45.820000,46.529999,45.908527,71752000
2016-08-22,46.419998,47.240002,46.250000,47.110001,46.480778,80266100
2016-08-29,47.189999,48.180000,46.759998,47.509998,46.875435,90672500
2016-09-05,47.509998,48.169998,46.650002,47.169998,46.539974,67210300
2016-09-12,46.639999,47.869999,46.240002,46.410000,45.790123,100692200
2016-09-19,46.619999,47.459999,46.290001,47.150002,46.520245,73950400
2016-09-26,46.509998,47.500000,45.160000,47.230000,46.599174,108313900
2016-10-03,47.020000,49.410000,46.779999,49.279999,48.621792,89840200
2016-10-10,49.459999,49.959999,47.540001,48.610001,47.960739,95054800
2016-10-17,48.590000,49.900002,48.410000,49.570000,48.907917,75690100
2016-10-24,49.820000,50.599998,48.950001,49.560001,48.898056,71465700
2016-10-31,49.740002,49.860001,47.700001,48.169998,47.526619,82065400
2016-11-07,49.259998,54.200001,49.040001,52.830002,52.296764,189962000
2016-11-14,53.040001,55.980000,53.000000,55.459999,54.900215,150095800
2016-11-21,55.959999,56.830002,55.139999,56.779999,56.206894,73780800
2016-11-28,55.860001,57.570000,55.320000,56.020000,55.454567,116468300
2016-12-05,56.610001,60.799999,56.580002,60.040001,59.433987,131750500
2016-12-12,59.450001,60.799999,58.759998,59.750000,59.146912,125226500
2016-12-19,59.490002,61.000000,58.919998,60.990002,60.374397,79681700
2016-12-26,61.029999,61.299999,58.680000,59.430000,58.830147,59045300
2017-01-02,60.680000,61.630001,59.750000,60.549999,59.938839,70366200
2017-01-09,60.150002,60.849998,58.759998,59.630001,59.028130,92618600
2017-01-16,59.009998,59.320000,56.029999,56.110001,55.543655,106906800
2017-01-23,56.119999,57.980000,55.419998,57.110001,56.533562,100879400
2017-01-30,56.509998,57.880001,55.230000,57.759998,57.176998,101191000
2017-02-06,57.509998,58.349998,56.139999,57.630001,57.211632,80765700
2017-02-13,57.990002,60.869999,57.990002,60.169998,59.733189,98577500
2017-02-20,60.290001,60.950001,59.110001,59.560001,59.127621,66347300
2017-02-27,59.560001,61.939999,59.410000,61.000000,60.557163,91819500
2017-03-06,60.799999,62.529999,59.779999,61.490002,61.043610,101852400
2017-03-13,61.540001,61.790001,60.200001,60.369999,59.931736,92868300
2017-03-20,60.099998,60.380001,56.900002,58.070000,57.648434,105023600
2017-03-27,56.849998,60.830002,56.549999,59.820000,59.385731,75399800
2017-04-03,59.930000,61.020000,58.650002,59.430000,58.998562,72756600
2017-04-10,59.360001,59.980000,57.680000,58.040001,57.618652,74352300
2017-04-17,58.360001,59.099998,57.549999,57.720001,57.300976,81983200
2017-04-24,59.180000,60.790001,58.930000,59.119999,58.690811,87994800
2017-05-01,59.389999,60.939999,58.930000,60.240002,59.962318,63190700
2017-05-08,60.150002,61.099998,59.919998,61.070000,60.788490,64952700
2017-05-15,61.220001,62.580002,59.099998,61.099998,60.818348,114698200
2017-05-22,61.410000,62.689999,60.720001,62.070000,61.783878,64478600
2017-05-29,61.790001,62.070000,59.869999,61.110001,60.828304,63320300
2017-06-05,61.040001,64.739998,60.439999,64.449997,64.152908,94259800
2017-06-12,64.510002,65.400002,63.500000,63.889999,63.595490,101646400
2017-06-19,64.400002,64.889999,63.160000,63.410000,63.117702,66700400
2017-06-26,63.549999,67.750000,63.209999,66.879997,66.571701,111876800
2017-07-03,67.239998,68.910004,67.239998,67.910004,67.596962,66771600
2017-07-10,67.690002,68.040001,65.519997,66.720001,66.412445,87524400
2017-07-17,66.760002,67.360001,65.889999,66.000000,65.695763,74254300
2017-07-24,65.919998,68.839996,65.910004,67.430000,67.119171,101165200
2017-07-31,67.870003,69.650002,67.519997,68.980003,68.662033,104215900
2017-08-07,69.129997,69.860001,66.589996,66.800003,66.800003,83122700
2017-08-14,67.610001,68.959999,66.180000,66.580002,66.580002,73747800
2017-08-21,66.580002,68.239998,65.860001,67.849998,67.849998,62477600
2017-08-28,68.080002,69.029999,66.510002,68.580002,68.580002,55557500
2017-09-04,67.769997,67.940002,65.690002,66.169998,66.169998,63244700
2017-09-11,66.760002,69.750000,66.370003,69.040001,69.040001,83632700
2017-09-18,69.379997,72.199997,69.269997,71.400002,71.400002,75237700
2017-09-25,71.209999,72.970001,70.320000,72.739998,72.739998,67032000
2017-10-02,73.070000,76.019997,72.910004,75.639999,75.639999,74007800
2017-10-06,75.809998,76.019997,75.099998,75.639999,75.639999,16119873
