Date,Open,High,Low,Close,Adj Close,Volume
2015-07-20,40.060001,40.419998,39.220001,39.310001,38.484383,8819200
2015-07-27,39.040001,41.139999,38.610001,40.950001,40.089943,14731700
2015-08-03,40.919998,41.349998,39.630001,39.990002,39.150097,7946900
2015-08-10,40.240002,40.639999,38.270000,38.650002,37.838242,12038600
2015-08-17,38.360001,40.349998,36.169998,36.230000,35.469074,18421500
2015-08-24,33.869999,36.669998,33.570000,36.509998,35.743187,15341400
2015-08-31,36.439999,36.549999,34.570000,35.060001,34.323643,12573100
2015-09-07,35.820000,36.799999,35.439999,35.959999,35.204739,6739800
2015-09-14,35.919998,36.990002,35.320000,35.740002,34.989365,11258100
2015-09-21,35.959999,36.070000,34.099998,34.450001,33.726460,11645700
2015-09-28,34.130001,34.680000,33.119999,34.669998,34.040356,13938400
2015-10-05,35.040001,36.340000,34.529999,36.230000,35.572025,12425300
2015-10-12,36.080002,36.240002,34.790001,35.779999,35.130196,8567800
2015-10-19,35.689999,37.270000,35.590000,37.110001,36.436047,15574300
2015-10-26,36.980000,38.099998,36.470001,37.759998,37.074242,9818100
2015-11-02,37.869999,38.619999,37.799999,38.139999,37.447342,8250100
2015-11-09,38.040001,38.220001,36.630001,36.770000,36.102219,15847600
2015-11-16,36.750000,39.700001,36.500000,39.279999,38.566635,29481700
2015-11-23,39.290001,42.200001,39.139999,41.970001,41.207783,17875200
2015-11-30,41.970001,42.310001,39.950001,41.099998,40.353588,21743800
2015-12-07,40.919998,41.799999,40.060001,40.189999,39.460106,16813200
2015-12-14,40.220001,41.630001,39.900002,40.099998,39.371750,12665700
2015-12-21,40.509998,42.259998,40.439999,42.139999,41.374699,5761400
2015-12-28,42.020000,42.480000,41.520000,41.810001,41.050690,5500500
2016-01-04,41.060001,41.189999,38.470001,38.590000,37.992779,15219100
2016-01-11,38.709999,38.900002,36.549999,37.110001,36.535679,14902100
2016-01-18,37.639999,38.180000,36.130001,37.980000,37.392216,9108500
2016-01-25,37.400002,38.029999,36.009998,37.650002,37.067326,11504800
2016-02-01,37.369999,37.950001,35.830002,36.040001,35.482243,13772700
2016-02-08,35.610001,36.730000,34.150002,36.220001,35.659458,17398000
2016-02-15,36.720001,38.130001,34.750000,37.439999,36.860577,12856800
2016-02-22,37.880001,38.189999,36.470001,37.590000,37.008255,6927400
2016-02-29,37.590000,39.580002,37.330002,39.340000,38.731167,10590400
2016-03-07,39.040001,39.680000,37.619999,39.230000,38.622871,7770000
2016-03-14,38.980000,40.480000,38.020000,40.189999,39.568012,8345200
2016-03-21,40.070000,40.139999,38.889999,39.430000,38.819775,6273200
2016-03-28,39.540001,40.580002,39.110001,40.310001,39.686157,9137200
2016-04-04,40.320000,40.520000,39.169998,39.540001,39.040737,8905500
2016-04-11,39.860001,41.080002,39.340000,40.910000,40.393440,7319600
2016-04-18,40.720001,42.000000,40.610001,41.799999,41.272198,7487300
2016-04-25,41.709999,41.880001,40.259998,40.919998,40.403313,8136400
2016-05-02,41.200001,41.750000,40.389999,41.430000,40.906879,6709800
2016-05-09,41.509998,43.200001,41.290001,42.619999,42.081848,12100300
2016-05-16,42.610001,45.340000,42.500000,44.889999,44.323185,20813100
2016-05-23,44.889999,45.849998,44.529999,45.820000,45.241440,11663700
2016-05-30,45.790001,46.150002,45.189999,45.720001,45.142708,8594500
2016-06-06,45.720001,46.180000,45.189999,45.360001,44.787251,7877100
2016-06-13,45.320000,45.520000,44.560001,45.360001,44.787251,10145600
2016-06-20,45.570000,46.680000,43.919998,44.119999,43.562904,14437600
2016-06-27,43.630001,44.799999,41.980000,44.599998,44.036846,14804100
2016-07-04,44.310001,45.549999,43.360001,45.480000,45.024055,7824400
2016-07-11,45.610001,46.980000,45.349998,46.669998,46.202126,7579400
2016-07-18,46.599998,47.180000,46.340000,46.580002,46.113033,8802200
2016-07-25,46.490002,48.180000,45.790001,48.110001,47.627689,8911300
2016-08-01,48.110001,48.110001,46.740002,47.490002,47.013912,7658000
2016-08-08,47.570000,48.200001,47.110001,48.139999,47.657391,5983000
2016-08-15,48.169998,48.630001,46.090000,47.619999,47.142601,16654800
2016-08-22,47.630001,48.090000,46.610001,47.320000,46.845608,9647900
2016-08-29,47.450001,47.889999,46.810001,47.000000,46.528816,7916200
2016-09-05,46.900002,47.169998,44.869999,44.880001,44.430073,6392300
2016-09-12,44.590000,45.810001,44.470001,44.790001,44.340973,11228900
2016-09-19,44.900002,46.869999,44.860001,46.610001,46.142731,9135800
2016-09-26,46.459999,47.320000,46.139999,47.090000,46.617916,9421200
2016-10-03,46.820000,47.490002,46.669998,47.380001,47.021530,8170600
2016-10-10,47.580002,48.150002,44.759998,45.080002,44.738926,8526600
2016-10-17,45.080002,46.220001,45.000000,45.570000,45.225224,7380500
2016-10-24,45.880001,45.950001,43.110001,43.220001,42.893002,11625400
2016-10-31,43.330002,44.919998,43.139999,44.320000,43.984680,10661200
2016-11-07,44.990002,47.380001,44.490002,46.369999,46.019165,12139900
2016-11-14,46.660000,47.799999,44.950001,45.040001,44.699234,17396300
2016-11-21,45.220001,45.240002,43.770000,44.889999,44.550365,8174700
2016-11-28,44.520000,44.900002,42.919998,44.029999,43.696869,11408600
2016-12-05,44.209999,46.320000,44.110001,46.299999,45.949696,9232800
2016-12-12,46.180000,46.919998,45.810001,45.910000,45.562649,8889300
2016-12-19,45.889999,46.360001,45.360001,46.200001,45.850452,5984900
2016-12-26,46.369999,46.700001,45.380001,45.560001,45.215294,4819900
2017-01-02,45.930000,48.070000,45.740002,47.990002,47.764816,7948000
2017-01-09,48.009998,49.480000,47.820000,48.689999,48.461529,14605500
2017-01-16,48.369999,48.730000,47.410000,47.619999,47.396549,6510100
2017-01-23,47.599998,48.830002,47.049999,48.650002,48.421719,11252200
2017-01-30,48.480000,49.810001,47.389999,49.380001,49.148293,9607700
2017-02-06,49.130001,50.799999,48.959999,50.360001,50.123695,9880100
2017-02-13,50.630001,51.840000,50.090000,51.630001,51.387737,15559800
2017-02-20,51.660000,51.830002,51.169998,51.740002,51.497219,6289000
2017-02-27,51.740002,52.259998,51.150002,51.980000,51.736092,8170300
2017-03-06,51.639999,52.360001,50.860001,52.150002,51.905293,8754800
2017-03-13,52.139999,54.820000,51.959999,53.310001,53.059849,11311400
2017-03-20,53.310001,54.049999,52.480000,53.080002,52.830933,7704400
2017-03-27,52.599998,53.610001,52.419998,52.869999,52.621914,7562100
2017-04-03,52.900002,53.240002,52.259998,52.840000,52.722576,8137400
2017-04-10,52.900002,53.259998,52.310001,52.330002,52.213711,4668100
2017-04-17,52.630001,53.709999,52.430000,53.270000,53.151623,8665300
2017-04-24,53.930000,55.509998,53.910000,55.049999,54.927666,10881800
2017-05-01,55.500000,56.959999,55.360001,56.639999,56.514133,9479800
2017-05-08,56.650002,56.939999,55.799999,56.160000,56.035198,8241400
2017-05-15,56.070000,58.380001,55.599998,56.130001,56.005268,7933900
2017-05-22,56.520000,59.980000,55.849998,59.509998,59.377754,20142100
2017-05-29,59.540001,61.150002,59.410000,60.810001,60.674866,8894700
2017-06-05,60.799999,60.840000,59.130001,59.209999,59.078419,10897700
2017-06-12,59.139999,59.790001,58.119999,59.509998,59.377754,8558700
2017-06-19,59.580002,60.919998,59.500000,59.770000,59.637177,12806300
2017-06-26,59.790001,59.950001,58.490002,59.310001,59.178200,6729300
2017-07-03,59.590000,60.070000,59.070000,59.630001,59.630001,6341600
2017-07-10,59.480000,61.660000,59.380001,61.520000,61.520000,8906500
2017-07-17,61.599998,61.840000,60.759998,61.369999,61.369999,7657600
2017-07-24,61.380001,61.660000,59.389999,60.080002,60.080002,8367900
2017-07-31,60.320000,60.740002,59.520000,60.130001,60.130001,5245500
2017-08-07,60.160000,60.980000,58.220001,59.330002,59.330002,8086100
2017-08-14,59.799999,62.419998,59.110001,61.250000,61.250000,18087800
2017-08-21,61.090000,63.369999,60.959999,62.900002,62.900002,7535500
2017-08-28,63.099998,65.180000,62.970001,64.379997,64.379997,6724200
2017-09-04,64.019997,65.680000,63.810001,65.019997,65.019997,4548200
2017-09-11,65.500000,66.419998,65.160004,65.959999,65.959999,8671500
2017-09-18,66.089996,66.449997,65.629997,65.779999,65.779999,6157000
2017-09-25,65.800003,65.900002,63.720001,64.199997,64.199997,7528500
2017-10-02,64.290001,66.379997,64.209999,66.360001,66.360001,6882900
2017-10-06,65.680000,66.379997,65.660004,66.360001,66.360001,1405100
